Day,Day_month,Month,Year,TSVALUE_UPDATED
22,22-Apr,Apr,1950,0
23,23-Apr,Apr,1950,0
24,24-Apr,Apr,1950,0
25,25-Apr,Apr,1950,0
26,26-Apr,Apr,1950,0
27,27-Apr,Apr,1950,0
28,28-Apr,Apr,1950,0
29,29-Apr,Apr,1950,0
30,30-Apr,Apr,1950,0
01,01-May,May,1950,0
02,02-May,May,1950,0
03,03-May,May,1950,0
04,04-May,May,1950,0
05,05-May,May,1950,0
06,06-May,May,1950,0
07,07-May,May,1950,0
08,08-May,May,1950,0
09,09-May,May,1950,0
10,10-May,May,1950,0
11,11-May,May,1950,0
12,12-May,May,1950,0
13,13-May,May,1950,0
14,14-May,May,1950,0
15,15-May,May,1950,0
16,16-May,May,1950,0
17,17-May,May,1950,0
18,18-May,May,1950,0
19,19-May,May,1950,0
20,20-May,May,1950,0
21,21-May,May,1950,3
22,22-May,May,1950,0
23,23-May,May,1950,0
24,24-May,May,1950,0
25,25-May,May,1950,0
26,26-May,May,1950,0
27,27-May,May,1950,0
28,28-May,May,1950,2
29,29-May,May,1950,56
30,30-May,May,1950,96
31,31-May,May,1950,18
01,01-Jun,Jun,1950,2
02,02-Jun,Jun,1950,0
03,03-Jun,Jun,1950,5
04,04-Jun,Jun,1950,0
05,05-Jun,Jun,1950,6
06,06-Jun,Jun,1950,0
07,07-Jun,Jun,1950,0
08,08-Jun,Jun,1950,27
09,09-Jun,Jun,1950,30
10,10-Jun,Jun,1950,5
11,11-Jun,Jun,1950,18
12,12-Jun,Jun,1950,0
13,13-Jun,Jun,1950,1
14,14-Jun,Jun,1950,6
15,15-Jun,Jun,1950,0
16,16-Jun,Jun,1950,8
17,17-Jun,Jun,1950,0
18,18-Jun,Jun,1950,15
19,19-Jun,Jun,1950,24
20,20-Jun,Jun,1950,0
21,21-Jun,Jun,1950,144
22,22-Jun,Jun,1950,233
23,23-Jun,Jun,1950,169
24,24-Jun,Jun,1950,204
25,25-Jun,Jun,1950,230
26,26-Jun,Jun,1950,201
27,27-Jun,Jun,1950,0
