Day,Day_month,Month,Year,TSVALUE_UPDATED
5,5-Feb,Feb,1984,0
6,6-Feb,Feb,1984,0
7,7-Feb,Feb,1984,0
8,8-Feb,Feb,1984,0
9,9-Feb,Feb,1984,0
10,10-Feb,Feb,1984,0
11,11-Feb,Feb,1984,0
12,12-Feb,Feb,1984,0
13,13-Feb,Feb,1984,0
14,14-Feb,Feb,1984,0
15,15-Feb,Feb,1984,0
16,16-Feb,Feb,1984,0
17,17-Feb,Feb,1984,0
18,18-Feb,Feb,1984,0
19,19-Feb,Feb,1984,0
20,20-Feb,Feb,1984,0
21,21-Feb,Feb,1984,0
22,22-Feb,Feb,1984,0
23,23-Feb,Feb,1984,0
24,24-Feb,Feb,1984,0
25,25-Feb,Feb,1984,0
26,26-Feb,Feb,1984,0
27,27-Feb,Feb,1984,0
28,28-Feb,Feb,1984,0
29,29-Feb,Feb,1984,0
1,1-Mar,Mar,1984,0
2,2-Mar,Mar,1984,0
3,3-Mar,Mar,1984,0
4,4-Mar,Mar,1984,0
5,5-Mar,Mar,1984,0
6,6-Mar,Mar,1984,0
7,7-Mar,Mar,1984,0
8,8-Mar,Mar,1984,0
9,9-Mar,Mar,1984,0
10,10-Mar,Mar,1984,0
11,11-Mar,Mar,1984,0
12,12-Mar,Mar,1984,0
13,13-Mar,Mar,1984,0
14,14-Mar,Mar,1984,0
15,15-Mar,Mar,1984,0
16,16-Mar,Mar,1984,0
17,17-Mar,Mar,1984,0
18,18-Mar,Mar,1984,0
19,19-Mar,Mar,1984,0
20,20-Mar,Mar,1984,0
21,21-Mar,Mar,1984,0
22,22-Mar,Mar,1984,0
23,23-Mar,Mar,1984,0
24,24-Mar,Mar,1984,0
25,25-Mar,Mar,1984,0
26,26-Mar,Mar,1984,0
27,27-Mar,Mar,1984,2
28,28-Mar,Mar,1984,1
29,29-Mar,Mar,1984,0
30,30-Mar,Mar,1984,0
31,31-Mar,Mar,1984,0
1,1-Apr,Apr,1984,0
2,2-Apr,Apr,1984,0
3,3-Apr,Apr,1984,0
4,4-Apr,Apr,1984,0
5,5-Apr,Apr,1984,0
6,6-Apr,Apr,1984,0
7,7-Apr,Apr,1984,0
8,8-Apr,Apr,1984,22
9,9-Apr,Apr,1984,3
10,10-Apr,Apr,1984,0
11,11-Apr,Apr,1984,0
12,12-Apr,Apr,1984,0
13,13-Apr,Apr,1984,0
14,14-Apr,Apr,1984,0
15,15-Apr,Apr,1984,0
16,16-Apr,Apr,1984,0
17,17-Apr,Apr,1984,0
18,18-Apr,Apr,1984,0
19,19-Apr,Apr,1984,0
20,20-Apr,Apr,1984,0
21,21-Apr,Apr,1984,0
22,22-Apr,Apr,1984,0
23,23-Apr,Apr,1984,0
24,24-Apr,Apr,1984,8
25,25-Apr,Apr,1984,15
26,26-Apr,Apr,1984,0
27,27-Apr,Apr,1984,0
28,28-Apr,Apr,1984,0
29,29-Apr,Apr,1984,0
30,30-Apr,Apr,1984,0
1,1-May,May,1984,62
2,2-May,May,1984,41
3,3-May,May,1984,0
4,4-May,May,1984,0
5,5-May,May,1984,0
6,6-May,May,1984,0
7,7-May,May,1984,19
8,8-May,May,1984,117
9,9-May,May,1984,67
10,10-May,May,1984,42
11,11-May,May,1984,64
12,12-May,May,1984,12
13,13-May,May,1984,18
14,14-May,May,1984,10
15,15-May,May,1984,23
16,16-May,May,1984,15
17,17-May,May,1984,0
18,18-May,May,1984,0
19,19-May,May,1984,0
20,20-May,May,1984,8
21,21-May,May,1984,0
22,22-May,May,1984,0
23,23-May,May,1984,0
24,24-May,May,1984,10
25,25-May,May,1984,21
26,26-May,May,1984,3
27,27-May,May,1984,6
28,28-May,May,1984,0
29,29-May,May,1984,0
30,30-May,May,1984,25
31,31-May,May,1984,0
1,1-Jun,Jun,1984,10
2,2-Jun,Jun,1984,10
3,3-Jun,Jun,1984,25
4,4-Jun,Jun,1984,33
5,5-Jun,Jun,1984,16
6,6-Jun,Jun,1984,0
7,7-Jun,Jun,1984,5
8,8-Jun,Jun,1984,0
9,9-Jun,Jun,1984,0
10,10-Jun,Jun,1984,7
11,11-Jun,Jun,1984,0
12,12-Jun,Jun,1984,0
13,13-Jun,Jun,1984,0
14,14-Jun,Jun,1984,0
15,15-Jun,Jun,1984,77
16,16-Jun,Jun,1984,9
17,17-Jun,Jun,1984,82
18,18-Jun,Jun,1984,18
19,19-Jun,Jun,1984,0
20,20-Jun,Jun,1984,20
21,21-Jun,Jun,1984,0
22,22-Jun,Jun,1984,0
23,23-Jun,Jun,1984,18
24,24-Jun,Jun,1984,54
25,25-Jun,Jun,1984,26
26,26-Jun,Jun,1984,7
27,27-Jun,Jun,1984,19
28,28-Jun,Jun,1984,0
29,29-Jun,Jun,1984,0
30,30-Jun,Jun,1984,0
1,1-Jul,Jul,1984,0
2,2-Jul,Jul,1984,23
3,3-Jul,Jul,1984,15
4,4-Jul,Jul,1984,5
5,5-Jul,Jul,1984,3
6,6-Jul,Jul,1984,23
7,7-Jul,Jul,1984,79
8,8-Jul,Jul,1984,138
9,9-Jul,Jul,1984,74
10,10-Jul,Jul,1984,185
11,11-Jul,Jul,1984,72
12,12-Jul,Jul,1984,19
13,13-Jul,Jul,1984,97
14,14-Jul,Jul,1984,32
15,15-Jul,Jul,1984,156
16,16-Jul,Jul,1984,45
17,17-Jul,Jul,1984,10
18,18-Jul,Jul,1984,11
19,19-Jul,Jul,1984,4
20,20-Jul,Jul,1984,14
21,21-Jul,Jul,1984,22
22,22-Jul,Jul,1984,27
23,23-Jul,Jul,1984,13
24,24-Jul,Jul,1984,128
25,25-Jul,Jul,1984,15
26,26-Jul,Jul,1984,5
27,27-Jul,Jul,1984,0
28,28-Jul,Jul,1984,25
29,29-Jul,Jul,1984,25
30,30-Jul,Jul,1984,4
31,31-Jul,Jul,1984,23
1,1-Aug,Aug,1984,0
2,2-Aug,Aug,1984,18
3,3-Aug,Aug,1984,17
4,4-Aug,Aug,1984,31
5,5-Aug,Aug,1984,0
6,6-Aug,Aug,1984,0
7,7-Aug,Aug,1984,35
8,8-Aug,Aug,1984,0
9,9-Aug,Aug,1984,0
10,10-Aug,Aug,1984,0
11,11-Aug,Aug,1984,0
12,12-Aug,Aug,1984,15
13,13-Aug,Aug,1984,0
14,14-Aug,Aug,1984,0
15,15-Aug,Aug,1984,13
16,16-Aug,Aug,1984,20
17,17-Aug,Aug,1984,35
18,18-Aug,Aug,1984,16
19,19-Aug,Aug,1984,27
20,20-Aug,Aug,1984,0
21,21-Aug,Aug,1984,0
22,22-Aug,Aug,1984,0
23,23-Aug,Aug,1984,0
24,24-Aug,Aug,1984,0
25,25-Aug,Aug,1984,33
26,26-Aug,Aug,1984,30
27,27-Aug,Aug,1984,34
28,28-Aug,Aug,1984,20
29,29-Aug,Aug,1984,26
30,30-Aug,Aug,1984,9
31,31-Aug,Aug,1984,2
1,1-Sep,Sep,1984,6
2,2-Sep,Sep,1984,0
3,3-Sep,Sep,1984,22
4,4-Sep,Sep,1984,18
5,5-Sep,Sep,1984,50
6,6-Sep,Sep,1984,61
7,7-Sep,Sep,1984,47
8,8-Sep,Sep,1984,19
9,9-Sep,Sep,1984,0
10,10-Sep,Sep,1984,10
11,11-Sep,Sep,1984,0
12,12-Sep,Sep,1984,41
13,13-Sep,Sep,1984,39
14,14-Sep,Sep,1984,0
15,15-Sep,Sep,1984,4
16,16-Sep,Sep,1984,19
17,17-Sep,Sep,1984,24
18,18-Sep,Sep,1984,30
19,19-Sep,Sep,1984,0
20,20-Sep,Sep,1984,10
21,21-Sep,Sep,1984,0
22,22-Sep,Sep,1984,0
23,23-Sep,Sep,1984,0
24,24-Sep,Sep,1984,0
25,25-Sep,Sep,1984,0
26,26-Sep,Sep,1984,0
27,27-Sep,Sep,1984,0
28,28-Sep,Sep,1984,0
29,29-Sep,Sep,1984,0
30,30-Sep,Sep,1984,0
1,1-Oct,Oct,1984,0
2,2-Oct,Oct,1984,5
3,3-Oct,Oct,1984,20
4,4-Oct,Oct,1984,44
5,5-Oct,Oct,1984,30
6,6-Oct,Oct,1984,10
7,7-Oct,Oct,1984,0
8,8-Oct,Oct,1984,0
9,9-Oct,Oct,1984,17
10,10-Oct,Oct,1984,0
11,11-Oct,Oct,1984,0
12,12-Oct,Oct,1984,0
13,13-Oct,Oct,1984,0
14,14-Oct,Oct,1984,0
15,15-Oct,Oct,1984,0
16,16-Oct,Oct,1984,7
17,17-Oct,Oct,1984,0
18,18-Oct,Oct,1984,0
19,19-Oct,Oct,1984,0
20,20-Oct,Oct,1984,0
21,21-Oct,Oct,1984,0
22,22-Oct,Oct,1984,12
23,23-Oct,Oct,1984,0
24,24-Oct,Oct,1984,10
25,25-Oct,Oct,1984,0
26,26-Oct,Oct,1984,0
27,27-Oct,Oct,1984,0
28,28-Oct,Oct,1984,0
29,29-Oct,Oct,1984,0
30,30-Oct,Oct,1984,0
31,31-Oct,Oct,1984,0
1,1-Nov,Nov,1984,0
2,2-Nov,Nov,1984,0
3,3-Nov,Nov,1984,0
4,4-Nov,Nov,1984,0
5,5-Nov,Nov,1984,0
6,6-Nov,Nov,1984,0
7,7-Nov,Nov,1984,0
8,8-Nov,Nov,1984,0
9,9-Nov,Nov,1984,0
10,10-Nov,Nov,1984,0
11,11-Nov,Nov,1984,0
12,12-Nov,Nov,1984,0
13,13-Nov,Nov,1984,0
14,14-Nov,Nov,1984,0
15,15-Nov,Nov,1984,0
16,16-Nov,Nov,1984,0
17,17-Nov,Nov,1984,0
18,18-Nov,Nov,1984,0
19,19-Nov,Nov,1984,0
20,20-Nov,Nov,1984,0
21,21-Nov,Nov,1984,0
22,22-Nov,Nov,1984,0
23,23-Nov,Nov,1984,0
24,24-Nov,Nov,1984,0
25,25-Nov,Nov,1984,0
26,26-Nov,Nov,1984,0
27,27-Nov,Nov,1984,0
28,28-Nov,Nov,1984,0
29,29-Nov,Nov,1984,0
30,30-Nov,Nov,1984,0
1,1-Dec,Dec,1984,0
2,2-Dec,Dec,1984,0
3,3-Dec,Dec,1984,0
4,4-Dec,Dec,1984,0
5,5-Dec,Dec,1984,0
6,6-Dec,Dec,1984,0
7,7-Dec,Dec,1984,0
8,8-Dec,Dec,1984,0
9,9-Dec,Dec,1984,0
10,10-Dec,Dec,1984,0
11,11-Dec,Dec,1984,0
12,12-Dec,Dec,1984,0
13,13-Dec,Dec,1984,0
14,14-Dec,Dec,1984,0
15,15-Dec,Dec,1984,18
16,16-Dec,Dec,1984,0
17,17-Dec,Dec,1984,0
18,18-Dec,Dec,1984,0
19,19-Dec,Dec,1984,0
20,20-Dec,Dec,1984,0
21,21-Dec,Dec,1984,0
22,22-Dec,Dec,1984,0
23,23-Dec,Dec,1984,0
24,24-Dec,Dec,1984,0
25,25-Dec,Dec,1984,0
26,26-Dec,Dec,1984,0
27,27-Dec,Dec,1984,0
28,28-Dec,Dec,1984,0
29,29-Dec,Dec,1984,0
30,30-Dec,Dec,1984,0
31,31-Dec,Dec,1984,0
1,1-Jan,Jan,1985,0
2,2-Jan,Jan,1985,3
3,3-Jan,Jan,1985,0
4,4-Jan,Jan,1985,0
5,5-Jan,Jan,1985,0
6,6-Jan,Jan,1985,0
7,7-Jan,Jan,1985,0
8,8-Jan,Jan,1985,0
9,9-Jan,Jan,1985,0
10,10-Jan,Jan,1985,0
11,11-Jan,Jan,1985,0
12,12-Jan,Jan,1985,0
13,13-Jan,Jan,1985,0
14,14-Jan,Jan,1985,0
15,15-Jan,Jan,1985,0
16,16-Jan,Jan,1985,0
17,17-Jan,Jan,1985,0
18,18-Jan,Jan,1985,0
19,19-Jan,Jan,1985,0
20,20-Jan,Jan,1985,0
21,21-Jan,Jan,1985,0
22,22-Jan,Jan,1985,0
23,23-Jan,Jan,1985,0
24,24-Jan,Jan,1985,0
25,25-Jan,Jan,1985,0
26,26-Jan,Jan,1985,0
27,27-Jan,Jan,1985,0
28,28-Jan,Jan,1985,0
29,29-Jan,Jan,1985,0
30,30-Jan,Jan,1985,0
31,31-Jan,Jan,1985,0
1,1-Feb,Feb,1985,0
2,2-Feb,Feb,1985,0
3,3-Feb,Feb,1985,0
4,4-Feb,Feb,1985,0
5,5-Feb,Feb,1985,0
6,6-Feb,Feb,1985,3
7,7-Feb,Feb,1985,2
8,8-Feb,Feb,1985,0
9,9-Feb,Feb,1985,0
10,10-Feb,Feb,1985,0
11,11-Feb,Feb,1985,0
12,12-Feb,Feb,1985,0
13,13-Feb,Feb,1985,0
14,14-Feb,Feb,1985,0
15,15-Feb,Feb,1985,0
16,16-Feb,Feb,1985,0
17,17-Feb,Feb,1985,0
18,18-Feb,Feb,1985,0
19,19-Feb,Feb,1985,0
20,20-Feb,Feb,1985,0
21,21-Feb,Feb,1985,0
22,22-Feb,Feb,1985,0
23,23-Feb,Feb,1985,0
24,24-Feb,Feb,1985,0
25,25-Feb,Feb,1985,0
26,26-Feb,Feb,1985,0
27,27-Feb,Feb,1985,0
28,28-Feb,Feb,1985,0
1,1-Mar,Mar,1985,0
2,2-Mar,Mar,1985,5
3,3-Mar,Mar,1985,0
4,4-Mar,Mar,1985,0
5,5-Mar,Mar,1985,0
6,6-Mar,Mar,1985,0
7,7-Mar,Mar,1985,0
8,8-Mar,Mar,1985,0
9,9-Mar,Mar,1985,0
10,10-Mar,Mar,1985,0
11,11-Mar,Mar,1985,0
12,12-Mar,Mar,1985,0
13,13-Mar,Mar,1985,0
14,14-Mar,Mar,1985,0
15,15-Mar,Mar,1985,0
16,16-Mar,Mar,1985,0
17,17-Mar,Mar,1985,0
18,18-Mar,Mar,1985,0
19,19-Mar,Mar,1985,0
20,20-Mar,Mar,1985,42
21,21-Mar,Mar,1985,0
22,22-Mar,Mar,1985,0
23,23-Mar,Mar,1985,28
24,24-Mar,Mar,1985,0
25,25-Mar,Mar,1985,20
26,26-Mar,Mar,1985,10
27,27-Mar,Mar,1985,0
28,28-Mar,Mar,1985,0
29,29-Mar,Mar,1985,0
30,30-Mar,Mar,1985,0
31,31-Mar,Mar,1985,0
1,1-Apr,Apr,1985,0
2,2-Apr,Apr,1985,0
3,3-Apr,Apr,1985,0
4,4-Apr,Apr,1985,0
5,5-Apr,Apr,1985,0
6,6-Apr,Apr,1985,0
7,7-Apr,Apr,1985,0
8,8-Apr,Apr,1985,0
9,9-Apr,Apr,1985,21
10,10-Apr,Apr,1985,0
11,11-Apr,Apr,1985,0
12,12-Apr,Apr,1985,0
13,13-Apr,Apr,1985,0
14,14-Apr,Apr,1985,0
15,15-Apr,Apr,1985,0
16,16-Apr,Apr,1985,0
17,17-Apr,Apr,1985,53
18,18-Apr,Apr,1985,0
19,19-Apr,Apr,1985,0
20,20-Apr,Apr,1985,0
21,21-Apr,Apr,1985,0
22,22-Apr,Apr,1985,0
23,23-Apr,Apr,1985,0
24,24-Apr,Apr,1985,0
25,25-Apr,Apr,1985,0
26,26-Apr,Apr,1985,10
27,27-Apr,Apr,1985,0
28,28-Apr,Apr,1985,5
29,29-Apr,Apr,1985,23
30,30-Apr,Apr,1985,21
1,1-May,May,1985,41
2,2-May,May,1985,0
3,3-May,May,1985,47
4,4-May,May,1985,0
5,5-May,May,1985,21
6,6-May,May,1985,38
7,7-May,May,1985,24
8,8-May,May,1985,0
9,9-May,May,1985,0
10,10-May,May,1985,0
11,11-May,May,1985,0
12,12-May,May,1985,0
13,13-May,May,1985,0
14,14-May,May,1985,15
15,15-May,May,1985,0
16,16-May,May,1985,30
17,17-May,May,1985,0
18,18-May,May,1985,0
19,19-May,May,1985,0
20,20-May,May,1985,0
21,21-May,May,1985,0
22,22-May,May,1985,0
23,23-May,May,1985,0
24,24-May,May,1985,0
25,25-May,May,1985,74
26,26-May,May,1985,35
27,27-May,May,1985,15
28,28-May,May,1985,0
29,29-May,May,1985,0
30,30-May,May,1985,0
31,31-May,May,1985,0
1,1-Jun,Jun,1985,0
2,2-Jun,Jun,1985,66
3,3-Jun,Jun,1985,0
4,4-Jun,Jun,1985,5
5,5-Jun,Jun,1985,2
6,6-Jun,Jun,1985,84
7,7-Jun,Jun,1985,17
8,8-Jun,Jun,1985,22
9,9-Jun,Jun,1985,0
10,10-Jun,Jun,1985,161
11,11-Jun,Jun,1985,6
12,12-Jun,Jun,1985,0
13,13-Jun,Jun,1985,6
14,14-Jun,Jun,1985,0
15,15-Jun,Jun,1985,21
16,16-Jun,Jun,1985,60
17,17-Jun,Jun,1985,83
18,18-Jun,Jun,1985,23
19,19-Jun,Jun,1985,10
20,20-Jun,Jun,1985,7
21,21-Jun,Jun,1985,0
22,22-Jun,Jun,1985,0
23,23-Jun,Jun,1985,10
24,24-Jun,Jun,1985,3
25,25-Jun,Jun,1985,0
26,26-Jun,Jun,1985,13
27,27-Jun,Jun,1985,10
28,28-Jun,Jun,1985,11
29,29-Jun,Jun,1985,8
30,30-Jun,Jun,1985,85
1,1-Jul,Jul,1985,30
2,2-Jul,Jul,1985,55
3,3-Jul,Jul,1985,8
4,4-Jul,Jul,1985,5
5,5-Jul,Jul,1985,16
6,6-Jul,Jul,1985,62
7,7-Jul,Jul,1985,62
8,8-Jul,Jul,1985,42
9,9-Jul,Jul,1985,24
10,10-Jul,Jul,1985,20
11,11-Jul,Jul,1985,0
12,12-Jul,Jul,1985,0
13,13-Jul,Jul,1985,0
14,14-Jul,Jul,1985,21
15,15-Jul,Jul,1985,0
16,16-Jul,Jul,1985,5
17,17-Jul,Jul,1985,0
18,18-Jul,Jul,1985,28
19,19-Jul,Jul,1985,10
20,20-Jul,Jul,1985,26
21,21-Jul,Jul,1985,53
22,22-Jul,Jul,1985,34
23,23-Jul,Jul,1985,13
24,24-Jul,Jul,1985,22
25,25-Jul,Jul,1985,26
26,26-Jul,Jul,1985,36
27,27-Jul,Jul,1985,0
28,28-Jul,Jul,1985,2
29,29-Jul,Jul,1985,2
30,30-Jul,Jul,1985,0
31,31-Jul,Jul,1985,33
1,1-Aug,Aug,1985,49
2,2-Aug,Aug,1985,0
3,3-Aug,Aug,1985,21
4,4-Aug,Aug,1985,0
5,5-Aug,Aug,1985,0
6,6-Aug,Aug,1985,0
7,7-Aug,Aug,1985,0
8,8-Aug,Aug,1985,96
9,9-Aug,Aug,1985,41
10,10-Aug,Aug,1985,0
11,11-Aug,Aug,1985,45
12,12-Aug,Aug,1985,0
13,13-Aug,Aug,1985,37
14,14-Aug,Aug,1985,0
15,15-Aug,Aug,1985,0
16,16-Aug,Aug,1985,0
17,17-Aug,Aug,1985,0
18,18-Aug,Aug,1985,0
19,19-Aug,Aug,1985,35
20,20-Aug,Aug,1985,120
21,21-Aug,Aug,1985,0
22,22-Aug,Aug,1985,70
23,23-Aug,Aug,1985,25
24,24-Aug,Aug,1985,104
25,25-Aug,Aug,1985,7
26,26-Aug,Aug,1985,0
27,27-Aug,Aug,1985,0
28,28-Aug,Aug,1985,0
29,29-Aug,Aug,1985,0
30,30-Aug,Aug,1985,0
31,31-Aug,Aug,1985,0
1,1-Sep,Sep,1985,68
2,2-Sep,Sep,1985,12
3,3-Sep,Sep,1985,45
4,4-Sep,Sep,1985,15
5,5-Sep,Sep,1985,0
6,6-Sep,Sep,1985,0
7,7-Sep,Sep,1985,0
8,8-Sep,Sep,1985,12
9,9-Sep,Sep,1985,0
10,10-Sep,Sep,1985,0
11,11-Sep,Sep,1985,0
12,12-Sep,Sep,1985,0
13,13-Sep,Sep,1985,0
14,14-Sep,Sep,1985,20
15,15-Sep,Sep,1985,8
16,16-Sep,Sep,1985,0
17,17-Sep,Sep,1985,0
18,18-Sep,Sep,1985,3
19,19-Sep,Sep,1985,0
20,20-Sep,Sep,1985,6
21,21-Sep,Sep,1985,14
22,22-Sep,Sep,1985,9
23,23-Sep,Sep,1985,0
24,24-Sep,Sep,1985,16
25,25-Sep,Sep,1985,0
26,26-Sep,Sep,1985,13
27,27-Sep,Sep,1985,15
28,28-Sep,Sep,1985,5
29,29-Sep,Sep,1985,0
30,30-Sep,Sep,1985,0
1,1-Oct,Oct,1985,0
2,2-Oct,Oct,1985,0
3,3-Oct,Oct,1985,0
4,4-Oct,Oct,1985,0
5,5-Oct,Oct,1985,0
6,6-Oct,Oct,1985,0
7,7-Oct,Oct,1985,0
8,8-Oct,Oct,1985,0
9,9-Oct,Oct,1985,0
10,10-Oct,Oct,1985,0
11,11-Oct,Oct,1985,0
12,12-Oct,Oct,1985,0
13,13-Oct,Oct,1985,0
14,14-Oct,Oct,1985,0
15,15-Oct,Oct,1985,0
16,16-Oct,Oct,1985,2
17,17-Oct,Oct,1985,0
18,18-Oct,Oct,1985,5
19,19-Oct,Oct,1985,6
20,20-Oct,Oct,1985,0
21,21-Oct,Oct,1985,10
22,22-Oct,Oct,1985,0
23,23-Oct,Oct,1985,0
24,24-Oct,Oct,1985,0
25,25-Oct,Oct,1985,0
26,26-Oct,Oct,1985,0
27,27-Oct,Oct,1985,0
28,28-Oct,Oct,1985,0
29,29-Oct,Oct,1985,0
30,30-Oct,Oct,1985,0
31,31-Oct,Oct,1985,0
1,1-Nov,Nov,1985,0
2,2-Nov,Nov,1985,0
3,3-Nov,Nov,1985,0
4,4-Nov,Nov,1985,0
5,5-Nov,Nov,1985,0
6,6-Nov,Nov,1985,0
7,7-Nov,Nov,1985,0
8,8-Nov,Nov,1985,0
9,9-Nov,Nov,1985,0
10,10-Nov,Nov,1985,0
11,11-Nov,Nov,1985,0
12,12-Nov,Nov,1985,0
13,13-Nov,Nov,1985,0
14,14-Nov,Nov,1985,0
15,15-Nov,Nov,1985,0
16,16-Nov,Nov,1985,0
17,17-Nov,Nov,1985,0
18,18-Nov,Nov,1985,0
19,19-Nov,Nov,1985,0
20,20-Nov,Nov,1985,5
21,21-Nov,Nov,1985,0
22,22-Nov,Nov,1985,0
23,23-Nov,Nov,1985,0
24,24-Nov,Nov,1985,0
25,25-Nov,Nov,1985,0
26,26-Nov,Nov,1985,0
27,27-Nov,Nov,1985,0
28,28-Nov,Nov,1985,0
29,29-Nov,Nov,1985,0
30,30-Nov,Nov,1985,0
1,1-Dec,Dec,1985,0
2,2-Dec,Dec,1985,0
3,3-Dec,Dec,1985,0
4,4-Dec,Dec,1985,0
5,5-Dec,Dec,1985,0
6,6-Dec,Dec,1985,0
7,7-Dec,Dec,1985,0
8,8-Dec,Dec,1985,0
9,9-Dec,Dec,1985,0
10,10-Dec,Dec,1985,0
11,11-Dec,Dec,1985,0
12,12-Dec,Dec,1985,0
13,13-Dec,Dec,1985,0
14,14-Dec,Dec,1985,0
15,15-Dec,Dec,1985,0
16,16-Dec,Dec,1985,0
17,17-Dec,Dec,1985,0
18,18-Dec,Dec,1985,0
19,19-Dec,Dec,1985,0
20,20-Dec,Dec,1985,0
21,21-Dec,Dec,1985,0
22,22-Dec,Dec,1985,0
23,23-Dec,Dec,1985,0
24,24-Dec,Dec,1985,0
25,25-Dec,Dec,1985,0
26,26-Dec,Dec,1985,0
27,27-Dec,Dec,1985,0
28,28-Dec,Dec,1985,0
29,29-Dec,Dec,1985,1
30,30-Dec,Dec,1985,0
31,31-Dec,Dec,1985,0
1,1-Jan,Jan,1986,0
2,2-Jan,Jan,1986,0
3,3-Jan,Jan,1986,0
4,4-Jan,Jan,1986,0
5,5-Jan,Jan,1986,0
6,6-Jan,Jan,1986,0
7,7-Jan,Jan,1986,0
8,8-Jan,Jan,1986,0
9,9-Jan,Jan,1986,0
10,10-Jan,Jan,1986,0
11,11-Jan,Jan,1986,0
12,12-Jan,Jan,1986,0
13,13-Jan,Jan,1986,0
14,14-Jan,Jan,1986,0
15,15-Jan,Jan,1986,0
16,16-Jan,Jan,1986,4
17,17-Jan,Jan,1986,7
18,18-Jan,Jan,1986,0
19,19-Jan,Jan,1986,0
20,20-Jan,Jan,1986,0
21,21-Jan,Jan,1986,0
22,22-Jan,Jan,1986,0
23,23-Jan,Jan,1986,0
24,24-Jan,Jan,1986,0
25,25-Jan,Jan,1986,0
26,26-Jan,Jan,1986,0
27,27-Jan,Jan,1986,0
28,28-Jan,Jan,1986,0
29,29-Jan,Jan,1986,0
30,30-Jan,Jan,1986,0
31,31-Jan,Jan,1986,0
1,1-Feb,Feb,1986,0
2,2-Feb,Feb,1986,0
3,3-Feb,Feb,1986,0
4,4-Feb,Feb,1986,0
5,5-Feb,Feb,1986,0
6,6-Feb,Feb,1986,0
7,7-Feb,Feb,1986,0
8,8-Feb,Feb,1986,0
9,9-Feb,Feb,1986,0
10,10-Feb,Feb,1986,0
11,11-Feb,Feb,1986,0
12,12-Feb,Feb,1986,0
13,13-Feb,Feb,1986,0
14,14-Feb,Feb,1986,0
15,15-Feb,Feb,1986,0
16,16-Feb,Feb,1986,18
17,17-Feb,Feb,1986,0
18,18-Feb,Feb,1986,0
19,19-Feb,Feb,1986,0
20,20-Feb,Feb,1986,0
21,21-Feb,Feb,1986,0
22,22-Feb,Feb,1986,0
23,23-Feb,Feb,1986,0
24,24-Feb,Feb,1986,0
25,25-Feb,Feb,1986,0
26,26-Feb,Feb,1986,0
27,27-Feb,Feb,1986,0
28,28-Feb,Feb,1986,0
1,1-Mar,Mar,1986,0
2,2-Mar,Mar,1986,0
3,3-Mar,Mar,1986,0
4,4-Mar,Mar,1986,0
5,5-Mar,Mar,1986,0
6,6-Mar,Mar,1986,0
7,7-Mar,Mar,1986,0
8,8-Mar,Mar,1986,0
9,9-Mar,Mar,1986,0
10,10-Mar,Mar,1986,0
11,11-Mar,Mar,1986,0
12,12-Mar,Mar,1986,0
13,13-Mar,Mar,1986,0
14,14-Mar,Mar,1986,0
15,15-Mar,Mar,1986,0
16,16-Mar,Mar,1986,0
17,17-Mar,Mar,1986,0
18,18-Mar,Mar,1986,0
19,19-Mar,Mar,1986,0
20,20-Mar,Mar,1986,0
21,21-Mar,Mar,1986,0
22,22-Mar,Mar,1986,0
23,23-Mar,Mar,1986,0
24,24-Mar,Mar,1986,0
25,25-Mar,Mar,1986,0
26,26-Mar,Mar,1986,0
27,27-Mar,Mar,1986,0
28,28-Mar,Mar,1986,0
29,29-Mar,Mar,1986,0
30,30-Mar,Mar,1986,0
31,31-Mar,Mar,1986,0
1,1-Apr,Apr,1986,8
2,2-Apr,Apr,1986,0
3,3-Apr,Apr,1986,0
4,4-Apr,Apr,1986,1
5,5-Apr,Apr,1986,0
6,6-Apr,Apr,1986,0
7,7-Apr,Apr,1986,0
8,8-Apr,Apr,1986,0
9,9-Apr,Apr,1986,5
10,10-Apr,Apr,1986,53
11,11-Apr,Apr,1986,0
12,12-Apr,Apr,1986,0
13,13-Apr,Apr,1986,9
14,14-Apr,Apr,1986,0
15,15-Apr,Apr,1986,0
16,16-Apr,Apr,1986,0
17,17-Apr,Apr,1986,0
18,18-Apr,Apr,1986,0
19,19-Apr,Apr,1986,51
20,20-Apr,Apr,1986,22
21,21-Apr,Apr,1986,15
22,22-Apr,Apr,1986,0
23,23-Apr,Apr,1986,0
24,24-Apr,Apr,1986,0
25,25-Apr,Apr,1986,22
26,26-Apr,Apr,1986,11
27,27-Apr,Apr,1986,4
28,28-Apr,Apr,1986,8
29,29-Apr,Apr,1986,14
30,30-Apr,Apr,1986,0
1,1-May,May,1986,47
2,2-May,May,1986,31
3,3-May,May,1986,0
4,4-May,May,1986,0
5,5-May,May,1986,18
6,6-May,May,1986,11
7,7-May,May,1986,33
8,8-May,May,1986,15
9,9-May,May,1986,0
10,10-May,May,1986,0
11,11-May,May,1986,0
12,12-May,May,1986,0
13,13-May,May,1986,24
14,14-May,May,1986,0
15,15-May,May,1986,0
16,16-May,May,1986,35
17,17-May,May,1986,2
18,18-May,May,1986,11
19,19-May,May,1986,0
20,20-May,May,1986,3
21,21-May,May,1986,0
22,22-May,May,1986,0
23,23-May,May,1986,0
24,24-May,May,1986,0
25,25-May,May,1986,0
26,26-May,May,1986,0
