Day,Day_month,Month,Year,TSVALUE_UPDATED
24,24-Mar,Mar,1987,0
25,25-Mar,Mar,1987,0
26,26-Mar,Mar,1987,0
27,27-Mar,Mar,1987,0
28,28-Mar,Mar,1987,0
29,29-Mar,Mar,1987,0
30,30-Mar,Mar,1987,0
31,31-Mar,Mar,1987,0
1,1-Apr,Apr,1987,0
2,2-Apr,Apr,1987,0
3,3-Apr,Apr,1987,0
4,4-Apr,Apr,1987,0
5,5-Apr,Apr,1987,0
6,6-Apr,Apr,1987,0
7,7-Apr,Apr,1987,0
8,8-Apr,Apr,1987,0
9,9-Apr,Apr,1987,0
10,10-Apr,Apr,1987,0
11,11-Apr,Apr,1987,1
12,12-Apr,Apr,1987,20
13,13-Apr,Apr,1987,1
14,14-Apr,Apr,1987,4
15,15-Apr,Apr,1987,0
16,16-Apr,Apr,1987,0
17,17-Apr,Apr,1987,0
18,18-Apr,Apr,1987,0
19,19-Apr,Apr,1987,0
20,20-Apr,Apr,1987,0
21,21-Apr,Apr,1987,0
22,22-Apr,Apr,1987,0
23,23-Apr,Apr,1987,0
24,24-Apr,Apr,1987,0
25,25-Apr,Apr,1987,26
26,26-Apr,Apr,1987,20
27,27-Apr,Apr,1987,0
28,28-Apr,Apr,1987,0
29,29-Apr,Apr,1987,0
30,30-Apr,Apr,1987,6
1,1-May,May,1987,7
2,2-May,May,1987,0
3,3-May,May,1987,0
4,4-May,May,1987,0
5,5-May,May,1987,1
6,6-May,May,1987,0
7,7-May,May,1987,0
8,8-May,May,1987,4
9,9-May,May,1987,0
10,10-May,May,1987,0
11,11-May,May,1987,0
12,12-May,May,1987,0
13,13-May,May,1987,0
14,14-May,May,1987,0
15,15-May,May,1987,0
16,16-May,May,1987,0
17,17-May,May,1987,0
18,18-May,May,1987,0
19,19-May,May,1987,0
20,20-May,May,1987,0
21,21-May,May,1987,0
22,22-May,May,1987,0
23,23-May,May,1987,0
24,24-May,May,1987,0
25,25-May,May,1987,5
26,26-May,May,1987,0
27,27-May,May,1987,0
28,28-May,May,1987,0
29,29-May,May,1987,0
30,30-May,May,1987,0
31,31-May,May,1987,0
1,1-Jun,Jun,1987,0
2,2-Jun,Jun,1987,9
3,3-Jun,Jun,1987,26
4,4-Jun,Jun,1987,28
5,5-Jun,Jun,1987,76
6,6-Jun,Jun,1987,82
7,7-Jun,Jun,1987,1
8,8-Jun,Jun,1987,0
9,9-Jun,Jun,1987,0
10,10-Jun,Jun,1987,28
11,11-Jun,Jun,1987,54
12,12-Jun,Jun,1987,64
13,13-Jun,Jun,1987,54
14,14-Jun,Jun,1987,6
15,15-Jun,Jun,1987,
16,16-Jun,Jun,1987,
17,17-Jun,Jun,1987,
18,18-Jun,Jun,1987,
19,19-Jun,Jun,1987,
20,20-Jun,Jun,1987,
21,21-Jun,Jun,1987,
22,22-Jun,Jun,1987,12
23,23-Jun,Jun,1987,1
24,24-Jun,Jun,1987,0
25,25-Jun,Jun,1987,4
26,26-Jun,Jun,1987,0
27,27-Jun,Jun,1987,0
28,28-Jun,Jun,1987,4
29,29-Jun,Jun,1987,0
30,30-Jun,Jun,1987,55
1,1-Jul,Jul,1987,6
2,2-Jul,Jul,1987,65
3,3-Jul,Jul,1987,48
4,4-Jul,Jul,1987,32
5,5-Jul,Jul,1987,42
6,6-Jul,Jul,1987,186
7,7-Jul,Jul,1987,103
8,8-Jul,Jul,1987,0
9,9-Jul,Jul,1987,100
10,10-Jul,Jul,1987,65
11,11-Jul,Jul,1987,64
12,12-Jul,Jul,1987,62
13,13-Jul,Jul,1987,28
14,14-Jul,Jul,1987,42
15,15-Jul,Jul,1987,33
16,16-Jul,Jul,1987,113
17,17-Jul,Jul,1987,21
18,18-Jul,Jul,1987,0
19,19-Jul,Jul,1987,3
20,20-Jul,Jul,1987,1
21,21-Jul,Jul,1987,0
22,22-Jul,Jul,1987,10
23,23-Jul,Jul,1987,12
24,24-Jul,Jul,1987,2
25,25-Jul,Jul,1987,32
26,26-Jul,Jul,1987,28
27,27-Jul,Jul,1987,36
28,28-Jul,Jul,1987,87
29,29-Jul,Jul,1987,41
30,30-Jul,Jul,1987,1
31,31-Jul,Jul,1987,31
1,1-Aug,Aug,1987,90
2,2-Aug,Aug,1987,133
3,3-Aug,Aug,1987,1
4,4-Aug,Aug,1987,9
5,5-Aug,Aug,1987,52
6,6-Aug,Aug,1987,16
7,7-Aug,Aug,1987,0
8,8-Aug,Aug,1987,3
9,9-Aug,Aug,1987,0
10,10-Aug,Aug,1987,0
11,11-Aug,Aug,1987,1
12,12-Aug,Aug,1987,7
13,13-Aug,Aug,1987,1
14,14-Aug,Aug,1987,23
15,15-Aug,Aug,1987,7
16,16-Aug,Aug,1987,0
17,17-Aug,Aug,1987,0
18,18-Aug,Aug,1987,16
19,19-Aug,Aug,1987,20
20,20-Aug,Aug,1987,40
21,21-Aug,Aug,1987,56
22,22-Aug,Aug,1987,15
23,23-Aug,Aug,1987,10
24,24-Aug,Aug,1987,2
25,25-Aug,Aug,1987,37
26,26-Aug,Aug,1987,50
27,27-Aug,Aug,1987,113
28,28-Aug,Aug,1987,151
29,29-Aug,Aug,1987,5
30,30-Aug,Aug,1987,69
31,31-Aug,Aug,1987,59
1,1-Sep,Sep,1987,14
2,2-Sep,Sep,1987,8
3,3-Sep,Sep,1987,9
4,4-Sep,Sep,1987,17
5,5-Sep,Sep,1987,29
6,6-Sep,Sep,1987,4
7,7-Sep,Sep,1987,0
8,8-Sep,Sep,1987,0
9,9-Sep,Sep,1987,0
10,10-Sep,Sep,1987,0
11,11-Sep,Sep,1987,57
12,12-Sep,Sep,1987,22
13,13-Sep,Sep,1987,2
14,14-Sep,Sep,1987,0
15,15-Sep,Sep,1987,0
16,16-Sep,Sep,1987,0
17,17-Sep,Sep,1987,0
18,18-Sep,Sep,1987,3
19,19-Sep,Sep,1987,0
20,20-Sep,Sep,1987,0
21,21-Sep,Sep,1987,21
22,22-Sep,Sep,1987,110
23,23-Sep,Sep,1987,52
24,24-Sep,Sep,1987,94
25,25-Sep,Sep,1987,189
26,26-Sep,Sep,1987,6
27,27-Sep,Sep,1987,18
28,28-Sep,Sep,1987,29
29,29-Sep,Sep,1987,0
30,30-Sep,Sep,1987,0
1,1-Oct,Oct,1987,0
2,2-Oct,Oct,1987,0
3,3-Oct,Oct,1987,0
4,4-Oct,Oct,1987,0
5,5-Oct,Oct,1987,0
6,6-Oct,Oct,1987,6
7,7-Oct,Oct,1987,4
8,8-Oct,Oct,1987,1
9,9-Oct,Oct,1987,0
10,10-Oct,Oct,1987,27
11,11-Oct,Oct,1987,3
12,12-Oct,Oct,1987,0
13,13-Oct,Oct,1987,0
14,14-Oct,Oct,1987,0
15,15-Oct,Oct,1987,0
16,16-Oct,Oct,1987,0
17,17-Oct,Oct,1987,0
18,18-Oct,Oct,1987,0
19,19-Oct,Oct,1987,0
20,20-Oct,Oct,1987,0
21,21-Oct,Oct,1987,1
22,22-Oct,Oct,1987,0
23,23-Oct,Oct,1987,0
24,24-Oct,Oct,1987,0
25,25-Oct,Oct,1987,0
26,26-Oct,Oct,1987,0
27,27-Oct,Oct,1987,6
28,28-Oct,Oct,1987,0
29,29-Oct,Oct,1987,0
30,30-Oct,Oct,1987,0
31,31-Oct,Oct,1987,0
1,1-Nov,Nov,1987,0
2,2-Nov,Nov,1987,0
3,3-Nov,Nov,1987,0
4,4-Nov,Nov,1987,0
5,5-Nov,Nov,1987,0
6,6-Nov,Nov,1987,3
7,7-Nov,Nov,1987,0
8,8-Nov,Nov,1987,0
9,9-Nov,Nov,1987,0
10,10-Nov,Nov,1987,0
11,11-Nov,Nov,1987,0
12,12-Nov,Nov,1987,0
13,13-Nov,Nov,1987,1
14,14-Nov,Nov,1987,46
15,15-Nov,Nov,1987,79
16,16-Nov,Nov,1987,0
17,17-Nov,Nov,1987,48
18,18-Nov,Nov,1987,0
19,19-Nov,Nov,1987,0
20,20-Nov,Nov,1987,0
21,21-Nov,Nov,1987,0
22,22-Nov,Nov,1987,0
23,23-Nov,Nov,1987,0
24,24-Nov,Nov,1987,0
25,25-Nov,Nov,1987,0
26,26-Nov,Nov,1987,0
27,27-Nov,Nov,1987,0
28,28-Nov,Nov,1987,0
29,29-Nov,Nov,1987,0
30,30-Nov,Nov,1987,0
1,1-Dec,Dec,1987,0
2,2-Dec,Dec,1987,0
3,3-Dec,Dec,1987,0
4,4-Dec,Dec,1987,0
5,5-Dec,Dec,1987,0
6,6-Dec,Dec,1987,0
7,7-Dec,Dec,1987,0
8,8-Dec,Dec,1987,0
9,9-Dec,Dec,1987,0
10,10-Dec,Dec,1987,0
11,11-Dec,Dec,1987,0
12,12-Dec,Dec,1987,0
13,13-Dec,Dec,1987,0
14,14-Dec,Dec,1987,0
15,15-Dec,Dec,1987,0
16,16-Dec,Dec,1987,0
17,17-Dec,Dec,1987,0
18,18-Dec,Dec,1987,0
19,19-Dec,Dec,1987,0
20,20-Dec,Dec,1987,0
21,21-Dec,Dec,1987,0
22,22-Dec,Dec,1987,0
23,23-Dec,Dec,1987,0
24,24-Dec,Dec,1987,0
25,25-Dec,Dec,1987,0
26,26-Dec,Dec,1987,0
27,27-Dec,Dec,1987,0
28,28-Dec,Dec,1987,0
29,29-Dec,Dec,1987,0
30,30-Dec,Dec,1987,0
31,31-Dec,Dec,1987,0
1,1-Jan,Jan,1988,0
2,2-Jan,Jan,1988,0
3,3-Jan,Jan,1988,0
4,4-Jan,Jan,1988,0
5,5-Jan,Jan,1988,0
6,6-Jan,Jan,1988,0
7,7-Jan,Jan,1988,0
8,8-Jan,Jan,1988,0
9,9-Jan,Jan,1988,0
10,10-Jan,Jan,1988,0
11,11-Jan,Jan,1988,0
12,12-Jan,Jan,1988,0
13,13-Jan,Jan,1988,0
14,14-Jan,Jan,1988,0
15,15-Jan,Jan,1988,0
16,16-Jan,Jan,1988,0
17,17-Jan,Jan,1988,0
18,18-Jan,Jan,1988,0
19,19-Jan,Jan,1988,0
20,20-Jan,Jan,1988,0
21,21-Jan,Jan,1988,0
22,22-Jan,Jan,1988,0
23,23-Jan,Jan,1988,0
24,24-Jan,Jan,1988,0
25,25-Jan,Jan,1988,0
26,26-Jan,Jan,1988,0
27,27-Jan,Jan,1988,0
28,28-Jan,Jan,1988,0
29,29-Jan,Jan,1988,0
30,30-Jan,Jan,1988,0
31,31-Jan,Jan,1988,0
1,1-Feb,Feb,1988,0
2,2-Feb,Feb,1988,0
3,3-Feb,Feb,1988,0
4,4-Feb,Feb,1988,0
5,5-Feb,Feb,1988,0
6,6-Feb,Feb,1988,0
7,7-Feb,Feb,1988,0
8,8-Feb,Feb,1988,0
9,9-Feb,Feb,1988,0
10,10-Feb,Feb,1988,0
11,11-Feb,Feb,1988,0
12,12-Feb,Feb,1988,0
13,13-Feb,Feb,1988,0
14,14-Feb,Feb,1988,0
15,15-Feb,Feb,1988,0
16,16-Feb,Feb,1988,0
17,17-Feb,Feb,1988,0
18,18-Feb,Feb,1988,0
19,19-Feb,Feb,1988,0
20,20-Feb,Feb,1988,0
21,21-Feb,Feb,1988,0
22,22-Feb,Feb,1988,0
23,23-Feb,Feb,1988,0
24,24-Feb,Feb,1988,0
25,25-Feb,Feb,1988,4
26,26-Feb,Feb,1988,15
27,27-Feb,Feb,1988,24
28,28-Feb,Feb,1988,0
29,29-Feb,Feb,1988,0
1,1-Mar,Mar,1988,0
2,2-Mar,Mar,1988,0
3,3-Mar,Mar,1988,0
4,4-Mar,Mar,1988,0
5,5-Mar,Mar,1988,0
6,6-Mar,Mar,1988,0
7,7-Mar,Mar,1988,0
8,8-Mar,Mar,1988,0
9,9-Mar,Mar,1988,0
10,10-Mar,Mar,1988,0
11,11-Mar,Mar,1988,0
12,12-Mar,Mar,1988,0
13,13-Mar,Mar,1988,0
14,14-Mar,Mar,1988,0
15,15-Mar,Mar,1988,0
16,16-Mar,Mar,1988,0
17,17-Mar,Mar,1988,0
18,18-Mar,Mar,1988,0
19,19-Mar,Mar,1988,0
20,20-Mar,Mar,1988,0
21,21-Mar,Mar,1988,0
22,22-Mar,Mar,1988,0
23,23-Mar,Mar,1988,0
24,24-Mar,Mar,1988,0
25,25-Mar,Mar,1988,0
26,26-Mar,Mar,1988,0
27,27-Mar,Mar,1988,0
28,28-Mar,Mar,1988,0
29,29-Mar,Mar,1988,0
30,30-Mar,Mar,1988,0
31,31-Mar,Mar,1988,0
1,1-Apr,Apr,1988,0
2,2-Apr,Apr,1988,0
3,3-Apr,Apr,1988,0
4,4-Apr,Apr,1988,0
5,5-Apr,Apr,1988,0
6,6-Apr,Apr,1988,0
7,7-Apr,Apr,1988,0
8,8-Apr,Apr,1988,0
9,9-Apr,Apr,1988,0
10,10-Apr,Apr,1988,0
11,11-Apr,Apr,1988,0
12,12-Apr,Apr,1988,0
13,13-Apr,Apr,1988,0
14,14-Apr,Apr,1988,0
15,15-Apr,Apr,1988,77
16,16-Apr,Apr,1988,29
17,17-Apr,Apr,1988,0
18,18-Apr,Apr,1988,0
19,19-Apr,Apr,1988,0
20,20-Apr,Apr,1988,3
21,21-Apr,Apr,1988,0
22,22-Apr,Apr,1988,0
23,23-Apr,Apr,1988,0
24,24-Apr,Apr,1988,0
25,25-Apr,Apr,1988,0
26,26-Apr,Apr,1988,0
27,27-Apr,Apr,1988,0
28,28-Apr,Apr,1988,0
29,29-Apr,Apr,1988,0
30,30-Apr,Apr,1988,7
1,1-May,May,1988,0
2,2-May,May,1988,0
3,3-May,May,1988,13
4,4-May,May,1988,0
5,5-May,May,1988,0
6,6-May,May,1988,0
7,7-May,May,1988,0
8,8-May,May,1988,0
9,9-May,May,1988,0
10,10-May,May,1988,0
11,11-May,May,1988,0
12,12-May,May,1988,0
13,13-May,May,1988,0
14,14-May,May,1988,2
15,15-May,May,1988,0
16,16-May,May,1988,0
17,17-May,May,1988,0
18,18-May,May,1988,0
19,19-May,May,1988,10
20,20-May,May,1988,58
21,21-May,May,1988,22
22,22-May,May,1988,18
23,23-May,May,1988,41
24,24-May,May,1988,0
25,25-May,May,1988,7
26,26-May,May,1988,6
27,27-May,May,1988,0
28,28-May,May,1988,0
29,29-May,May,1988,0
30,30-May,May,1988,1
31,31-May,May,1988,45
1,1-Jun,Jun,1988,100
2,2-Jun,Jun,1988,0
3,3-Jun,Jun,1988,0
4,4-Jun,Jun,1988,0
5,5-Jun,Jun,1988,14
6,6-Jun,Jun,1988,31
7,7-Jun,Jun,1988,7
8,8-Jun,Jun,1988,17
9,9-Jun,Jun,1988,26
10,10-Jun,Jun,1988,6
11,11-Jun,Jun,1988,11
12,12-Jun,Jun,1988,101
13,13-Jun,Jun,1988,124
14,14-Jun,Jun,1988,88
15,15-Jun,Jun,1988,12
16,16-Jun,Jun,1988,18
17,17-Jun,Jun,1988,30
18,18-Jun,Jun,1988,0
19,19-Jun,Jun,1988,0
20,20-Jun,Jun,1988,0
21,21-Jun,Jun,1988,8
22,22-Jun,Jun,1988,27
23,23-Jun,Jun,1988,41
24,24-Jun,Jun,1988,25
25,25-Jun,Jun,1988,97
26,26-Jun,Jun,1988,179
27,27-Jun,Jun,1988,2
28,28-Jun,Jun,1988,61
29,29-Jun,Jun,1988,14
30,30-Jun,Jun,1988,3
1,1-Jul,Jul,1988,1
2,2-Jul,Jul,1988,53
3,3-Jul,Jul,1988,13
4,4-Jul,Jul,1988,36
5,5-Jul,Jul,1988,11
6,6-Jul,Jul,1988,17
7,7-Jul,Jul,1988,67
8,8-Jul,Jul,1988,121
9,9-Jul,Jul,1988,36
10,10-Jul,Jul,1988,85
11,11-Jul,Jul,1988,1
12,12-Jul,Jul,1988,0
13,13-Jul,Jul,1988,13
14,14-Jul,Jul,1988,0
15,15-Jul,Jul,1988,9
16,16-Jul,Jul,1988,0
17,17-Jul,Jul,1988,5
18,18-Jul,Jul,1988,39
19,19-Jul,Jul,1988,7
20,20-Jul,Jul,1988,1
21,21-Jul,Jul,1988,9
22,22-Jul,Jul,1988,120
23,23-Jul,Jul,1988,144
24,24-Jul,Jul,1988,48
25,25-Jul,Jul,1988,28
26,26-Jul,Jul,1988,54
27,27-Jul,Jul,1988,36
28,28-Jul,Jul,1988,6
29,29-Jul,Jul,1988,2
30,30-Jul,Jul,1988,3
31,31-Jul,Jul,1988,67
1,1-Aug,Aug,1988,51
2,2-Aug,Aug,1988,46
3,3-Aug,Aug,1988,93
4,4-Aug,Aug,1988,83
5,5-Aug,Aug,1988,59
6,6-Aug,Aug,1988,19
7,7-Aug,Aug,1988,98
8,8-Aug,Aug,1988,57
9,9-Aug,Aug,1988,38
10,10-Aug,Aug,1988,32
11,11-Aug,Aug,1988,20
12,12-Aug,Aug,1988,2
13,13-Aug,Aug,1988,0
14,14-Aug,Aug,1988,2
15,15-Aug,Aug,1988,70
16,16-Aug,Aug,1988,13
17,17-Aug,Aug,1988,2
18,18-Aug,Aug,1988,0
19,19-Aug,Aug,1988,2
20,20-Aug,Aug,1988,2
21,21-Aug,Aug,1988,17
22,22-Aug,Aug,1988,65
23,23-Aug,Aug,1988,11
24,24-Aug,Aug,1988,22
25,25-Aug,Aug,1988,13
26,26-Aug,Aug,1988,2
27,27-Aug,Aug,1988,14
28,28-Aug,Aug,1988,44
29,29-Aug,Aug,1988,4
30,30-Aug,Aug,1988,2
31,31-Aug,Aug,1988,44
1,1-Sep,Sep,1988,23
2,2-Sep,Sep,1988,31
3,3-Sep,Sep,1988,10
4,4-Sep,Sep,1988,16
5,5-Sep,Sep,1988,4
6,6-Sep,Sep,1988,39
7,7-Sep,Sep,1988,46
8,8-Sep,Sep,1988,42
9,9-Sep,Sep,1988,4
10,10-Sep,Sep,1988,0
11,11-Sep,Sep,1988,1
12,12-Sep,Sep,1988,10
13,13-Sep,Sep,1988,5
14,14-Sep,Sep,1988,10
15,15-Sep,Sep,1988,15
16,16-Sep,Sep,1988,2
17,17-Sep,Sep,1988,4
18,18-Sep,Sep,1988,0
19,19-Sep,Sep,1988,24
20,20-Sep,Sep,1988,38
21,21-Sep,Sep,1988,1
22,22-Sep,Sep,1988,0
23,23-Sep,Sep,1988,0
24,24-Sep,Sep,1988,0
25,25-Sep,Sep,1988,0
26,26-Sep,Sep,1988,0
27,27-Sep,Sep,1988,0
28,28-Sep,Sep,1988,0
29,29-Sep,Sep,1988,0
30,30-Sep,Sep,1988,0
1,1-Oct,Oct,1988,0
2,2-Oct,Oct,1988,0
3,3-Oct,Oct,1988,0
4,4-Oct,Oct,1988,0
5,5-Oct,Oct,1988,16
6,6-Oct,Oct,1988,18
7,7-Oct,Oct,1988,53
8,8-Oct,Oct,1988,1
9,9-Oct,Oct,1988,0
10,10-Oct,Oct,1988,0
11,11-Oct,Oct,1988,0
12,12-Oct,Oct,1988,2
13,13-Oct,Oct,1988,5
14,14-Oct,Oct,1988,8
15,15-Oct,Oct,1988,50
16,16-Oct,Oct,1988,3
17,17-Oct,Oct,1988,4
18,18-Oct,Oct,1988,4
19,19-Oct,Oct,1988,50
20,20-Oct,Oct,1988,6
21,21-Oct,Oct,1988,0
22,22-Oct,Oct,1988,0
23,23-Oct,Oct,1988,0
24,24-Oct,Oct,1988,0
25,25-Oct,Oct,1988,0
26,26-Oct,Oct,1988,0
27,27-Oct,Oct,1988,0
28,28-Oct,Oct,1988,0
29,29-Oct,Oct,1988,0
30,30-Oct,Oct,1988,0
31,31-Oct,Oct,1988,0
1,1-Nov,Nov,1988,0
2,2-Nov,Nov,1988,0
3,3-Nov,Nov,1988,0
4,4-Nov,Nov,1988,0
5,5-Nov,Nov,1988,0
6,6-Nov,Nov,1988,0
7,7-Nov,Nov,1988,0
8,8-Nov,Nov,1988,0
9,9-Nov,Nov,1988,0
10,10-Nov,Nov,1988,0
11,11-Nov,Nov,1988,0
12,12-Nov,Nov,1988,0
13,13-Nov,Nov,1988,0
14,14-Nov,Nov,1988,0
15,15-Nov,Nov,1988,0
16,16-Nov,Nov,1988,0
17,17-Nov,Nov,1988,0
18,18-Nov,Nov,1988,0
19,19-Nov,Nov,1988,0
20,20-Nov,Nov,1988,0
21,21-Nov,Nov,1988,0
22,22-Nov,Nov,1988,0
23,23-Nov,Nov,1988,0
24,24-Nov,Nov,1988,0
25,25-Nov,Nov,1988,0
26,26-Nov,Nov,1988,0
27,27-Nov,Nov,1988,0
28,28-Nov,Nov,1988,3
29,29-Nov,Nov,1988,0
30,30-Nov,Nov,1988,12
1,1-Dec,Dec,1988,73
2,2-Dec,Dec,1988,0
3,3-Dec,Dec,1988,0
4,4-Dec,Dec,1988,0
5,5-Dec,Dec,1988,0
6,6-Dec,Dec,1988,0
7,7-Dec,Dec,1988,0
8,8-Dec,Dec,1988,0
9,9-Dec,Dec,1988,0
10,10-Dec,Dec,1988,0
11,11-Dec,Dec,1988,0
12,12-Dec,Dec,1988,0
13,13-Dec,Dec,1988,0
14,14-Dec,Dec,1988,0
15,15-Dec,Dec,1988,0
16,16-Dec,Dec,1988,0
17,17-Dec,Dec,1988,0
18,18-Dec,Dec,1988,0
19,19-Dec,Dec,1988,0
20,20-Dec,Dec,1988,0
21,21-Dec,Dec,1988,0
22,22-Dec,Dec,1988,0
23,23-Dec,Dec,1988,0
24,24-Dec,Dec,1988,0
25,25-Dec,Dec,1988,0
26,26-Dec,Dec,1988,0
27,27-Dec,Dec,1988,0
28,28-Dec,Dec,1988,0
29,29-Dec,Dec,1988,0
30,30-Dec,Dec,1988,0
31,31-Dec,Dec,1988,0
1,1-Jan,Jan,1989,0
2,2-Jan,Jan,1989,0
3,3-Jan,Jan,1989,0
4,4-Jan,Jan,1989,0
5,5-Jan,Jan,1989,0
6,6-Jan,Jan,1989,0
7,7-Jan,Jan,1989,0
8,8-Jan,Jan,1989,0
9,9-Jan,Jan,1989,0
10,10-Jan,Jan,1989,0
11,11-Jan,Jan,1989,0
12,12-Jan,Jan,1989,0
13,13-Jan,Jan,1989,0
14,14-Jan,Jan,1989,0
15,15-Jan,Jan,1989,0
16,16-Jan,Jan,1989,0
17,17-Jan,Jan,1989,0
18,18-Jan,Jan,1989,0
19,19-Jan,Jan,1989,0
20,20-Jan,Jan,1989,0
21,21-Jan,Jan,1989,0
22,22-Jan,Jan,1989,0
23,23-Jan,Jan,1989,0
24,24-Jan,Jan,1989,0
25,25-Jan,Jan,1989,0
26,26-Jan,Jan,1989,0
27,27-Jan,Jan,1989,0
28,28-Jan,Jan,1989,0
29,29-Jan,Jan,1989,0
30,30-Jan,Jan,1989,0
31,31-Jan,Jan,1989,0
1,1-Feb,Feb,1989,0
2,2-Feb,Feb,1989,0
3,3-Feb,Feb,1989,0
4,4-Feb,Feb,1989,0
5,5-Feb,Feb,1989,0
6,6-Feb,Feb,1989,0
7,7-Feb,Feb,1989,0
8,8-Feb,Feb,1989,0
9,9-Feb,Feb,1989,0
10,10-Feb,Feb,1989,0
11,11-Feb,Feb,1989,0
12,12-Feb,Feb,1989,0
13,13-Feb,Feb,1989,0
14,14-Feb,Feb,1989,0
15,15-Feb,Feb,1989,0
16,16-Feb,Feb,1989,0
17,17-Feb,Feb,1989,0
18,18-Feb,Feb,1989,0
19,19-Feb,Feb,1989,0
20,20-Feb,Feb,1989,0
21,21-Feb,Feb,1989,0
22,22-Feb,Feb,1989,0
23,23-Feb,Feb,1989,0
24,24-Feb,Feb,1989,0
25,25-Feb,Feb,1989,0
26,26-Feb,Feb,1989,0
27,27-Feb,Feb,1989,0
28,28-Feb,Feb,1989,0
1,1-Mar,Mar,1989,0
2,2-Mar,Mar,1989,0
3,3-Mar,Mar,1989,0
4,4-Mar,Mar,1989,0
5,5-Mar,Mar,1989,0
6,6-Mar,Mar,1989,0
7,7-Mar,Mar,1989,0
8,8-Mar,Mar,1989,0
9,9-Mar,Mar,1989,0
10,10-Mar,Mar,1989,0
11,11-Mar,Mar,1989,0
12,12-Mar,Mar,1989,0
13,13-Mar,Mar,1989,0
14,14-Mar,Mar,1989,0
15,15-Mar,Mar,1989,0
16,16-Mar,Mar,1989,0
17,17-Mar,Mar,1989,0
18,18-Mar,Mar,1989,0
19,19-Mar,Mar,1989,0
20,20-Mar,Mar,1989,0
21,21-Mar,Mar,1989,0
22,22-Mar,Mar,1989,0
23,23-Mar,Mar,1989,0
24,24-Mar,Mar,1989,0
25,25-Mar,Mar,1989,0
26,26-Mar,Mar,1989,0
27,27-Mar,Mar,1989,0
28,28-Mar,Mar,1989,0
29,29-Mar,Mar,1989,0
30,30-Mar,Mar,1989,0
31,31-Mar,Mar,1989,0
1,1-Apr,Apr,1989,0
2,2-Apr,Apr,1989,0
3,3-Apr,Apr,1989,0
4,4-Apr,Apr,1989,0
5,5-Apr,Apr,1989,0
6,6-Apr,Apr,1989,0
7,7-Apr,Apr,1989,0
8,8-Apr,Apr,1989,0
9,9-Apr,Apr,1989,0
10,10-Apr,Apr,1989,0
11,11-Apr,Apr,1989,0
12,12-Apr,Apr,1989,0
13,13-Apr,Apr,1989,0
14,14-Apr,Apr,1989,0
15,15-Apr,Apr,1989,0
16,16-Apr,Apr,1989,0
17,17-Apr,Apr,1989,0
18,18-Apr,Apr,1989,0
19,19-Apr,Apr,1989,0
20,20-Apr,Apr,1989,0
21,21-Apr,Apr,1989,0
22,22-Apr,Apr,1989,0
23,23-Apr,Apr,1989,0
24,24-Apr,Apr,1989,0
25,25-Apr,Apr,1989,0
26,26-Apr,Apr,1989,0
27,27-Apr,Apr,1989,0
28,28-Apr,Apr,1989,0
29,29-Apr,Apr,1989,37
30,30-Apr,Apr,1989,95
1,1-May,May,1989,0
2,2-May,May,1989,0
3,3-May,May,1989,0
4,4-May,May,1989,0
5,5-May,May,1989,0
6,6-May,May,1989,0
7,7-May,May,1989,0
8,8-May,May,1989,0
9,9-May,May,1989,0
10,10-May,May,1989,0
11,11-May,May,1989,0
12,12-May,May,1989,0
13,13-May,May,1989,6
14,14-May,May,1989,0
15,15-May,May,1989,0
16,16-May,May,1989,0
17,17-May,May,1989,0
18,18-May,May,1989,0
19,19-May,May,1989,6
20,20-May,May,1989,3
21,21-May,May,1989,0
22,22-May,May,1989,0
23,23-May,May,1989,0
24,24-May,May,1989,3
25,25-May,May,1989,0
26,26-May,May,1989,0
27,27-May,May,1989,16
28,28-May,May,1989,1
29,29-May,May,1989,0
30,30-May,May,1989,0
31,31-May,May,1989,0
1,1-Jun,Jun,1989,0
2,2-Jun,Jun,1989,0
3,3-Jun,Jun,1989,0
4,4-Jun,Jun,1989,0
5,5-Jun,Jun,1989,0
6,6-Jun,Jun,1989,37
7,7-Jun,Jun,1989,26
8,8-Jun,Jun,1989,5
9,9-Jun,Jun,1989,0
10,10-Jun,Jun,1989,13
11,11-Jun,Jun,1989,4
12,12-Jun,Jun,1989,56
13,13-Jun,Jun,1989,54
14,14-Jun,Jun,1989,36
15,15-Jun,Jun,1989,49
16,16-Jun,Jun,1989,140
17,17-Jun,Jun,1989,5
18,18-Jun,Jun,1989,4
19,19-Jun,Jun,1989,24
20,20-Jun,Jun,1989,69
21,21-Jun,Jun,1989,140
22,22-Jun,Jun,1989,105
23,23-Jun,Jun,1989,0
24,24-Jun,Jun,1989,16
25,25-Jun,Jun,1989,8
26,26-Jun,Jun,1989,95
27,27-Jun,Jun,1989,1
28,28-Jun,Jun,1989,0
29,29-Jun,Jun,1989,10
30,30-Jun,Jun,1989,30
1,1-Jul,Jul,1989,19
2,2-Jul,Jul,1989,31
3,3-Jul,Jul,1989,80
4,4-Jul,Jul,1989,48
5,5-Jul,Jul,1989,41
6,6-Jul,Jul,1989,4
7,7-Jul,Jul,1989,1
8,8-Jul,Jul,1989,83
9,9-Jul,Jul,1989,0
10,10-Jul,Jul,1989,0
11,11-Jul,Jul,1989,3
12,12-Jul,Jul,1989,85
13,13-Jul,Jul,1989,5
14,14-Jul,Jul,1989,53
