Day,Day_month,Month,Year,TSVALUE_UPDATED
05,05-Jun,Jun,1948,33
06,06-Jun,Jun,1948,0
07,07-Jun,Jun,1948,2
08,08-Jun,Jun,1948,0
09,09-Jun,Jun,1948,0
10,10-Jun,Jun,1948,0
11,11-Jun,Jun,1948,0
12,12-Jun,Jun,1948,3
13,13-Jun,Jun,1948,5
14,14-Jun,Jun,1948,15
15,15-Jun,Jun,1948,156
16,16-Jun,Jun,1948,67
17,17-Jun,Jun,1948,45
18,18-Jun,Jun,1948,11
19,19-Jun,Jun,1948,13
20,20-Jun,Jun,1948,1
21,21-Jun,Jun,1948,3
22,22-Jun,Jun,1948,0
23,23-Jun,Jun,1948,24
24,24-Jun,Jun,1948,23
25,25-Jun,Jun,1948,63
26,26-Jun,Jun,1948,60
27,27-Jun,Jun,1948,142
28,28-Jun,Jun,1948,68
29,29-Jun,Jun,1948,69
30,30-Jun,Jun,1948,19
01,01-Jul,Jul,1948,22
02,02-Jul,Jul,1948,2
03,03-Jul,Jul,1948,2
04,04-Jul,Jul,1948,1
05,05-Jul,Jul,1948,0
06,06-Jul,Jul,1948,1
07,07-Jul,Jul,1948,2
08,08-Jul,Jul,1948,0
09,09-Jul,Jul,1948,9
10,10-Jul,Jul,1948,25
11,11-Jul,Jul,1948,52
12,12-Jul,Jul,1948,33
13,13-Jul,Jul,1948,34
14,14-Jul,Jul,1948,99
15,15-Jul,Jul,1948,18
16,16-Jul,Jul,1948,14
17,17-Jul,Jul,1948,8
18,18-Jul,Jul,1948,21
19,19-Jul,Jul,1948,56
20,20-Jul,Jul,1948,178
21,21-Jul,Jul,1948,118
22,22-Jul,Jul,1948,101
23,23-Jul,Jul,1948,5
24,24-Jul,Jul,1948,29
25,25-Jul,Jul,1948,41
26,26-Jul,Jul,1948,4
27,27-Jul,Jul,1948,3
28,28-Jul,Jul,1948,19
29,29-Jul,Jul,1948,37
30,30-Jul,Jul,1948,28
31,31-Jul,Jul,1948,7
01,01-Aug,Aug,1948,93
02,02-Aug,Aug,1948,77
03,03-Aug,Aug,1948,143
